__quarterly__,y,ny,cpi,r,e,yw,rw,cpiw,tna,l,ln,bk,rwa,lp,a,le,car,bg,rbk,new_rl,rd,car_min,,__eof__
2008Q3,1.533312878,1.222727941,0.949424077118819,0.0248724691666667,1.89780666666667,1.5709562,0.00373333333333333,2.18861,2.06556400700866,1.41962078911431,0.0659717472880377,0.246899288171353,1.63041769819365,1.35364904182627,0.0838332479526679,1.33578754116164,0.135045141660738,0.220179989018736,0.0659379933438322,0.0516797460426408,0.0260963038855735,0.09,,__eof__
2008Q4,1.505370827,1.218881088,0.962141872157103,0.0244160316666667,2.29035,1.5366607,0.000741666666666667,2.13848666666667,2.1426389043953,1.46984340674927,0.0728370353920998,0.258238569060478,1.67042511688056,1.39700637135717,0.0886569207807317,1.38118648596854,0.135976537479929,0.227138623512924,0.0615013060438832,0.0514292447293897,0.0262890243789297,0.09,,__eof__
2009Q1,1.512941194,1.214229312,0.970744841186296,0.0214343875,2.41464333333333,1.5187475,0.000533333333333333,2.12377666666667,2.22666911361392,1.48729706530827,0.0736001405363863,0.276045014373987,1.70859488920164,1.41369692477188,0.0896679402322492,1.39762912507602,0.145829914919637,0.249164247324402,0.0628217927265243,0.0481912066775727,0.0213158643648337,0.09,,__eof__
2009Q2,1.524298656,1.240534654,0.975839676760402,0.0149426716666667,2.23311666666667,1.5161772,0.000433333333333333,2.13507,2.27805068514162,1.50807958405648,0.0774110419494145,0.293516203121871,1.72830134363681,1.43066854210707,0.0920617105615192,1.41601787349496,0.146425907695973,0.25306809301419,0.0578691504898298,0.0405196466331907,0.0144733194335776,0.09,,__eof__
2009Q3,1.538703682,1.270796099,0.980047703361679,0.0108515383333333,2.01747333333333,1.5216647,0.000391666666666667,2.15344,2.28329627040711,1.48485309943028,0.0751616396688095,0.311786336301839,1.73489084515385,1.40969145976147,0.0902103962414231,1.39464270318886,0.149467182128679,0.259309245925988,0.0570704559147111,0.0384017003386833,0.0134871212719811,0.09,,__eof__
2009Q4,1.550216468,1.290179935,0.984480061137771,0.0092499975,1.96516,1.5379155,0.000141666666666667,2.1703,2.33611742652723,1.50326867950084,0.0741525128788122,0.32196264718844,1.77096409422982,1.42911616662203,0.0905332774603466,1.41273540204049,0.148645507175552,0.263245855976484,0.0549892281222487,0.0345342179056345,0.0108300921065747,0.09,,__eof__
2010Q1,1.567542658,1.316703583,0.989930296412867,0.00836709083333332,1.94672666666667,1.5456059,0.000266666666666667,2.17374,2.3995931894878,1.5395806409963,0.0719341667205771,0.329784455932454,1.80813949415293,1.46764647427572,0.0910762339952886,1.44850440700101,0.15162171282392,0.274153207128044,0.0563989189331016,0.0331672938810705,0.0103752907370437,0.09,,__eof__
2010Q2,1.591566598,1.34555164,0.996925824833348,0.00794934583333332,1.95020666666667,1.5605628,0.000366666666666667,2.17297333333333,2.47767194545637,1.58937477183496,0.0686459803160511,0.346559931312263,1.87472205236018,1.52072879151891,0.0917198428029793,1.49765492903198,0.149940837006039,0.281097393684565,0.0554610266130131,0.0315151568464265,0.0097451365587477,0.09,,__eof__
2010Q3,1.603802556,1.366463083,1.00253079363673,0.00758612083333333,1.83306,1.5726282,0.000391666666666667,2.17934333333333,2.58424784075922,1.66395739421464,0.0647257761317147,0.368430853133415,1.95697181253818,1.59923161808293,0.0930958639825886,1.57086153023205,0.156118146902382,0.305518812913656,0.0510130255255496,0.031392044744286,0.00937310160001122,0.09,,__eof__
2010Q4,1.638598187,1.411881694,1.01047619774298,0.00756793416666668,1.86599666666667,1.5807995,0.000341666666666667,2.19699,2.69209133466927,1.75486112312743,0.0605608728763759,0.372456510055829,2.10026671824281,1.69430025025105,0.0950244028044113,1.65983672032302,0.149743171605901,0.314500599607996,0.0508989307430801,0.0297106291150167,0.00906751104946495,0.09,,__eof__
2011Q1,1.672136231,1.481425213,1.02204440290731,0.00785221916666668,1.87787666666667,1.5769911,0.000316666666666667,2.22043666666667,2.86319819673259,1.85256719075244,0.060880287976608,0.40638166786541,2.23100415878859,1.79168690277583,0.0990636057005069,1.75350358505193,0.154314716561913,0.34427677441191,0.049863319922313,0.0390461842900635,0.00964957331152685,0.09,,__eof__
2011Q2,1.694579068,1.527101371,1.02765886475923,0.00959200666666668,1.79898666666667,1.5876839,0.000116666666666667,2.24568333333333,2.96601342673612,1.94829783798727,0.0602509617601168,0.422477166658255,2.33211350484953,1.88804687622715,0.102634807841139,1.84566303014613,0.150980853501086,0.352104487423591,0.0492765018611085,0.0421598875785215,0.0115005203446575,0.09,,__eof__
2011Q3,1.731080521,1.565986694,1.03743058427974,0.0112000958333333,1.79431333333333,1.5870684,5.83333333333333e-05,2.26032666666667,3.11721971778857,2.05393812248374,0.0645481265615972,0.434828925574627,2.46583232743417,1.98938999592214,0.108622256789604,1.94531586569414,0.149390406717722,0.368371694293098,0.0484699903189837,0.0439369537240802,0.0128661292275801,0.09,,__eof__
2011Q4,1.74848418,1.615716722,1.04936783272188,0.0116817733333333,1.92089,1.6048702,3.33333333333333e-05,2.27047333333333,3.24645333800079,2.1492905188943,0.0643967508571182,0.452261035173506,2.54118431856474,2.08489376803718,0.11237428860719,2.03691623028711,0.14928981207136,0.379372929357217,0.0476414375583099,0.0431617546825955,0.0138401553914697,0.09,,__eof__
2012Q1,1.75899687,1.646209307,1.05788804154043,0.0125523308333333,1.80067333333333,1.6179968,0.000166666666666667,2.28326,3.33142376774228,2.22059639389413,0.0677632999041317,0.481536891062612,2.6264679870836,2.15283309399,0.116606808716459,2.10398958517767,0.159191802872386,0.418112174050445,0.04715697615622,0.0440340414629165,0.0148750348567767,0.09,,__eof__
2012Q2,1.780861574,1.6615624,1.06239903553876,0.0131829641666667,1.78699,1.6253726,0.000216666666666667,2.28808,3.46187700069429,2.29418715648987,0.0728074388578036,0.501532389220996,2.71331234893197,2.22137971763207,0.121618536191294,2.17256862029858,0.156228394199827,0.423896431236202,0.046841386741996,0.0418664594838577,0.0150495996516967,0.09,,__eof__
2012Q3,1.777416528,1.658794073,1.06937693862698,0.01268269,1.79798333333333,1.6282151,0.000258333333333333,2.29841,3.60853946325262,2.36708365231985,0.0773597193999839,0.514594267339797,2.79895347685661,2.28972393291987,0.126400831046787,2.24068282127306,0.163429961545568,0.45743285909051,0.0452548614295845,0.041293409117462,0.0148006121082622,0.09,,__eof__
2012Q4,1.796875028,1.698504219,1.07803812192073,0.0116371991666667,1.8064,1.6300035,0.000216666666666667,2.31369333333333,3.71935630995046,2.47929295991372,0.0835523424348924,0.535998968632543,2.90569614353544,2.39574061747883,0.133428178794855,2.34586478111887,0.160098228050652,0.465196803833637,0.044447408459994,0.0404571894241305,0.0138496268181325,0.09,,__eof__
2013Q1,1.823290153,1.713641936,1.07815094597103,0.00988161583333332,1.79046,1.6441485,0.000216666666666667,2.32299333333333,3.8399223927646,2.54986152956832,0.0888977140790295,0.548022673196425,2.97686634816239,2.46096381548929,0.138442523955135,2.41141900561319,0.173845029402647,0.517513417824041,0.0464924497640815,0.0399837833720013,0.0117601157402588,0.09,,__eof__
2013Q2,1.867841686,1.78544676,1.08427947379066,0.00792048,1.86319333333333,1.6464402,0.000125,2.32045,4.02667992251026,2.65325394936833,0.0878656480533783,0.558727654120684,3.1209035850361,2.56538830131495,0.142155073676618,2.51109887569171,0.168783604845977,0.526757357459126,0.0435433814408485,0.0374542485237572,0.0102832305283502,0.09,,__eof__
2013Q3,1.881297604,1.815308649,1.09356993027999,0.00811791916666667,1.90788333333333,1.6594743,8.33333333333333e-05,2.333,4.15306260389328,2.74750898997262,0.0912518464546833,0.597387923058279,3.22346806150503,2.65625714351794,0.147313616645325,2.6001953733273,0.156507399532249,0.504496603781412,0.0418857895674469,0.039489926478795,0.0109428991460671,0.09,,__eof__
2013Q4,1.906960557,1.826532655,1.09791934751096,0.00813907666666668,1.91404333333333,1.671276,0.000158333333333333,2.34162666666667,4.27266268901176,2.81833770320337,0.0937512329507899,0.622084386914339,3.28009452641514,2.72458647025258,0.151171513637959,2.66716618956541,0.1519626004228,0.498451693866637,0.0391103753323222,0.0356573120709267,0.0109861725923751,0.09,,__eof__
2014Q1,1.933097027,1.877451923,1.10315426649285,0.008040235,2.00770333333333,1.6654247,0.000116666666666667,2.35621,4.42108161664709,2.92121706917833,0.0963874196521452,0.654526199927714,3.40127751270799,2.82482964952619,0.156367524824513,2.76484954435382,0.160024113586824,0.544286419033894,0.0370617915072311,0.0374811538487873,0.0108661786204157,0.09,,__eof__
2014Q2,1.940429098,1.887804016,1.11451250107909,0.00878203416666667,1.91427666666667,1.6868109,8.33333333333333e-05,2.36872333333333,4.48696110409554,3.02606632845189,0.103316063913179,0.666866046894776,3.50475147661207,2.92275026453871,0.163402239342479,2.86266408910941,0.154994524699807,0.543217289308435,0.0398086656636127,0.036961391390859,0.0108383527903869,0.09,,__eof__
2014Q3,1.958597528,1.920715501,1.12569386419127,0.0103882266666667,1.90960333333333,1.7064616,6.66666666666667e-05,2.37478333333333,4.59215320808827,3.10372895265354,0.106501818347078,0.677653257748162,3.59376484501153,2.99722713430646,0.167814903628444,2.9359140490251,0.157624918797908,0.566466891873719,0.0396369561422179,0.0384666610196047,0.0116277824587262,0.09,,__eof__
2014Q4,1.983766347,1.94305856,1.13693568310507,0.011326495,2.17283666666667,1.7141235,5.83333333333333e-05,2.36888333333333,4.80601304625554,3.25063212128309,0.112174720689021,0.70632625465506,3.7842518665152,3.13845740059407,0.176016920333822,3.07461520094927,0.155976141980559,0.59025300642177,0.0402590254805671,0.0363660354089742,0.0114801985666815,0.09,,__eof__
2015Q1,1.991144384,1.956233392,1.14991586262349,0.0112876991666667,2.46821666666667,1.7280647,6.66666666666667e-05,2.35355,5.01504123580726,3.41383388540519,0.111813769279647,0.698020781597129,3.96373984683184,3.30202011612554,0.182397000820863,3.23143688458433,0.154325322389455,0.611705429730253,0.0445172060925401,0.0389655940423167,0.0118726783749464,0.09,,__eof__
2015Q2,2.008197929,1.973091709,1.16409970349867,0.0112974908333333,2.49646333333333,1.7380875,5e-05,2.3696,5.12588339580402,3.51501267013473,0.121615569453655,0.73000277599287,4.01392303781603,3.39339710068107,0.190462890281388,3.32454977985334,0.157949741925074,0.633998107930151,0.0460990602739374,0.03836065949125,0.0118865695691679,0.09,,__eof__
2015Q3,2.027362851,2.052895709,1.18061473762031,0.0113653858333333,2.94277,1.743708,0.0001,2.37855,5.38505770171116,3.68385916138264,0.123906287414285,0.745437538203758,4.29250743355496,3.55995287396836,0.198155944295162,3.48570321708748,0.152977040477806,0.65665508341422,0.046721154716324,0.0375024284529552,0.012858264490149,0.09,,__eof__
2015Q4,2.020214836,2.064699191,1.20935346708338,0.0129789108333333,3.05967666666667,1.7462579,0.000308333333333333,2.37837,5.4995657733944,3.77339729441252,0.128194518407114,0.755232787151815,4.34593026853637,3.64520277600541,0.203495644323418,3.5699016500891,0.154239858544595,0.670315669863723,0.0449132725976286,0.040530054152064,0.0151248608197063,0.09,,__eof__
2016Q1,2.035309018,2.104650522,1.23807686524211,0.0151725491666667,3.26226333333333,1.7565465,0.000716666666666667,2.37689333333333,5.61755215930111,3.8496511894093,0.134102999055982,0.791037540525867,4.48599278194346,3.71554819035332,0.208968277189325,3.64068291221998,0.156395006028726,0.701586868176869,0.0437394748281549,0.044758522963503,0.0186410900374879,0.09,,__eof__
2016Q2,2.047868671,2.142765292,1.25976759124181,0.017370645,2.99292333333333,1.7618581,0.000641666666666667,2.39590333333333,5.66178513968177,3.92256349001849,0.135310594412411,0.792002427148515,4.46431242687773,3.78725289560608,0.212379883309828,3.71018360670866,0.158420037466983,0.707236541930288,0.0520622495333425,0.0459039678017348,0.0196446293482706,0.09,,__eof__
2016Q3,2.059581657,2.170840981,1.27666730631356,0.0191648583333333,2.94965333333333,1.7724489,0.000741666666666667,2.40607333333333,5.73676169920383,4.00625529993729,0.146734373029972,0.79331029490486,4.5516313480965,3.85952092690732,0.22041130493978,3.78584399499751,0.1605819858527,0.730910000746738,0.0507393422328146,0.0475087129969222,0.0194865294217476,0.09,,__eof__
2016Q4,2.072130654,2.219563205,1.28270851627916,0.0193024908333333,3.01618,1.781256,0.001075,2.42134666666667,5.73919291680971,4.06512244603335,0.153023744244321,0.791535220880303,4.55046578405697,3.91209870178903,0.225344632981506,3.83977781305184,0.158526497714579,0.721369403716577,0.049675782543166,0.046081710782021,0.0185278786278112,0.09,,__eof__
2017Q1,2.066377663,2.251326087,1.30121346741094,0.0184593675,2.92327333333333,1.7889094,0.001475,2.43838666666667,5.83031451084723,4.12237806933845,0.178575663843062,0.79487262569329,4.57382735790844,3.94380240549539,0.238111144949193,3.88426692438926,0.165389873568948,0.756464728450672,0.0484888361065435,0.0480657926158957,0.0177006854674353,0.09,,__eof__
2017Q2,2.074366533,2.277758497,1.31438982329134,0.016447245,2.91863666666667,1.7979218,0.002225,2.4412,5.96109205781716,4.20375708779529,0.198607306694664,0.809723337134329,4.65105861785686,4.00514978110063,0.249579279256624,3.95417780853867,0.167931261725263,0.78105814205486,0.0365133645644631,0.0447940498185627,0.0157744948246885,0.09,,__eof__
2017Q3,2.088126467,2.32042488,1.324673180091,0.013767415,2.97658712962963,1.8127994,0.00259166666666667,2.45287,6.00449383194737,4.26451253142783,0.211462142251191,0.813777119745791,4.67635349024787,4.05305038917664,0.257279979580102,4.00723255184773,0.163105757888945,0.762740180183492,0.0327356960265135,0.0422930261404268,0.0149265029433497,0.09,,__eof__
2017Q4,2.097689338,2.355200536,1.33489224833432,0.0124554141666667,2.98745051517683,1.83103,0.00301666666666667,2.47238333333333,6.07580700019774,4.31962566404022,0.217635416487477,0.825134330847617,4.70648361988127,4.10199024755274,0.262015547321474,4.05761011671875,0.165794569996682,0.780309427954643,0.0322167425006343,0.0396073256545005,0.0138740186532872,0.09,,__eof__
2018Q1,2.107527307,2.404666785,1.3454136957723,0.0114171625,2.8603059668616,1.8437127,0.0039,2.49321666666667,6.10473208170383,4.36826416707879,0.231865361121579,0.829216196539446,4.78451765719325,4.13639880595721,0.269795364742999,4.09846880233579,0.164856072334125,0.788756788978149,0.0318148219467054,0.040143244689967,0.0133160559683318,0.09,,__eof__
2018Q2,2.122951564,2.450979308,1.3560587091899,0.010767945,2.83853631818182,1.8565697,0.0046,2.50679,6.14422489565515,4.4163425867088,0.240892668343975,0.853518123646122,4.84902244576929,4.17544991836482,0.275419697489382,4.14092288921942,0.164362926489044,0.796999519797702,0.032108830694073,0.0405984608935162,0.0122683609292478,0.09,,__eof__
2018Q3,2.150095909,2.500206881,1.3663271535095,0.0106396941666667,2.96095598148148,1.8699748,0.0051,2.51686333333333,6.31829909159151,4.45839523651317,0.24424496181499,0.886855506427225,4.87311185375649,4.21415027469818,0.278476243804673,4.1799189927085,0.164441198515722,0.801340353732889,0.0348781164802487,0.039942378582304,0.0121741319124817,0.09,,__eof__
2018Q4,2.159505219,2.522057026,1.37830075816689,0.010633385,3.16301761338879,1.8733741,0.00579166666666667,2.52711,6.5799898826024,4.58678094109926,0.240482341456436,0.927217446340396,5.02280382727891,4.34629859964282,0.282068997641109,4.30471194345815,0.163409495806698,0.8207738409516,0.0364027360178163,0.0365263708802785,0.012250890977838,0.09,,__eof__
2019Q1,2.174905208,2.56563581,1.38761624426104,0.0106388291666667,3.13506877527151,1.8835411,0.00596666666666667,2.53414,6.68505651535342,4.64957777569039,0.244062961061014,0.947171710686951,5.18316925359921,4.40551481462938,0.286048925062631,4.36352885062776,0.16061730018544,0.832506651917287,0.0403624830950688,0.038272558408173,0.0127534875694165,0.09,,__eof__
2019Q2,2.190859914,2.630365395,1.40131166638833,0.0106519925,3.24057666666667,1.8962175,0.00575,2.5522,6.86033751852985,4.72368768482777,0.246916277221946,0.982497558722109,5.25989211869232,4.47677140760582,0.290183181054109,4.43350450377366,0.158399771848376,0.833165711547935,0.0412790125301247,0.0373004444107118,0.012408306890155,0.09,,__eof__
2019Q3,2.220411158,2.680476067,1.41796392544048,0.0106582458333333,3.34012666666667,1.9130932,0.00495,2.56085,7.04624716927727,4.86170854214227,0.239603705884935,1.00697076565181,5.39009023015137,4.62210483625733,0.292705861098514,4.56900268104376,0.157136880650484,0.846981965190636,0.0403424879394838,0.0371832460627815,0.0123598485109139,0.09,,__eof__
2019Q4,2.22606372,2.724202728,1.43116211060405,0.010644285,3.41071666666667,1.9215691,0.00394166666666667,2.57887666666667,7.08597653176581,4.94128322580512,0.245793691257259,1.01259634708357,5.46620020646526,4.69548953454786,0.298426742447681,4.64285648335744,0.154449148072445,0.844249965081982,0.0375647319169252,0.035299689877153,0.0123908060883327,0.09,,__eof__
2020Q1,2.180381047,2.691246962,1.43952956367068,0.0105772275,3.53187333333333,1.8989877,0.002775,2.58803,7.82167036987941,5.19335348074507,0.241757495544476,1.03793839353186,5.98306562535625,4.95159598520059,0.306854712403038,4.88649876834203,0.148890064479735,0.890819026745778,0.0360784135487222,0.0340617645181098,0.0118009752104178,0.09,,__eof__
2020Q2,1.831719623,2.189486281,1.4411639242829,0.00804991333333333,3.84763333333333,1.7378712,0.000358333333333333,2.56315333333333,7.90017850643726,5.18834317559367,0.20848119506632,1.04769923260208,5.89171962144934,4.97986198052735,0.293011017000938,4.89533215859273,0.154181217840928,0.908392506412351,0.0286856500350967,0.0340538199975413,0.0100975911794367,0.09,,__eof__
2020Q3,2.032750163,2.453313444,1.44534000530624,0.00556581666666668,3.73285333333333,1.874372,0.000283333333333333,2.59239333333333,7.80895517861036,5.14306383386524,0.254142708654448,1.04613846442648,5.63742070333854,4.88892112521079,0.309921063902933,4.83314276996231,0.172194806290495,0.970734565989406,0.0217189110512912,0.0316810905319327,0.00714220330198377,0.09,,__eof__
2020Q4,2.146289168,2.653143313,1.45455984747819,0.00438398083333333,3.66074333333333,1.8924262,0.000233333333333333,2.61044666666667,7.66746471673466,5.10631269982326,0.291419844010152,1.02450394104477,5.28544260548128,4.81489285581311,0.323734644037093,4.78257805578617,0.1772511251512,0.936850648743647,0.0173688978995773,0.029620765598915,0.00579444690350047,0.09,,__eof__
2021Q1,2.216887671,2.775203099,1.46179808813219,0.00433752083333333,3.55465333333333,1.9216224,0.000125,2.63734,7.7431333189499,5.18667184888914,0.272775343774841,1.08093316664988,4.72084787042507,4.9138965051143,0.31930476490325,4.86736708398589,0.211104217008043,0.996590893300172,0.0169196020539458,0.0325485081325,0.00522997434762028,0.09375,,__eof__
2021Q2,2.16397366,2.772672284,1.48366180642637,0.00437713416666667,3.69560333333333,1.9544248,6.66666666666667e-05,2.68557666666667,7.90174302261688,5.27988569913776,0.268422695505718,1.10204577128329,4.73427567944098,5.01146300363204,0.321248733122855,4.95863696601491,0.218293012111541,1.03345929823158,0.0224899361996036,0.031718850422182,0.0063038453121902,0.09375,,__eof__
2021Q3,2.312466254,3.021352262,1.50754426613552,0.004420365,3.84673333333333,1.9672594,0.000116666666666667,2.72887333333333,8.20414738309591,5.45021207903126,0.256189540236278,1.12922340081968,4.86972571525361,5.19402253879498,0.323046194658124,5.12716588437314,0.217440717404831,1.0588766530895,0.0318728158331215,0.0324413691376665,0.00635949358071727,0.09375,,__eof__
2021Q4,2.372381504,3.203019781,1.52988070552867,0.00608704083333332,3.87998666666667,2.0006181,0.000133333333333333,2.78706666666667,8.59131431141054,5.64866479577698,0.251377844424802,1.18151926620389,5.06271985777966,5.39728695135218,0.329011508045248,5.31965328773173,0.219707698330485,1.11231852724481,0.0398372599332842,0.0327865480589693,0.00995226779022807,0.09375,,__eof__
2022Q1,2.406897853,3.391947445,1.57615929273657,0.00937138333333332,3.91486666666667,1.9924088,0.000766666666666667,2.84893666666667,8.73133668175247,5.8351352777952,0.244388917928455,1.09835752990014,5.18644199698654,5.59074635986675,0.333604867462475,5.50153041033273,0.179432846249199,0.930618049425674,0.0535591284916584,0.0391270283023638,0.0158074172681451,0.0975,,__eof__
2022Q2,2.437681657,3.603021298,1.62177745021141,0.0143523366666667,3.91549666666667,1.9895271,0.00269166666666667,2.91535666666667,9.09420803857393,6.12228815492463,0.252892119173906,1.14634745520679,5.59561314299156,5.86939603575072,0.348577295058287,5.77371085986634,0.176904559751175,0.989889479598811,0.0561415699865134,0.044767001079421,0.0238191977410848,0.0975,,__eof__
2022Q3,2.475806838,3.699784768,1.67069908742598,0.0213177216666667,4.38603,2.0054663,0.00665833333333333,2.95495666666667,9.46151632836151,6.39904578539476,0.256764355011336,1.18279389217203,5.82567845165874,6.14228143038342,0.361235216970438,6.03781056842432,0.180802207182709,1.05329552239665,0.0513577108797295,0.0530504362423843,0.0324389403766873,0.0975,,__eof__
2022Q4,NaN,NaN,1.72351149249596,0.0270344858333333,4.80838333333333,2.0187495,0.0101,2.98525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,__eof__
